paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
1,2905139,2904947,"Fanned by the hot, dry Santa Ana winds and minimal humidity, major fires were raging in at least 10 places, having already burned nearly 80 937 hectares.","Those hot, dry Santa Ana winds and minimal humidity created optimal conditions for raging fires in at least 10 places that have already burned nearly 200,000 acres.","Fanned by the hot, dry Santa Ana winds and minimal humidity, major fires were raging in at least 10 places, having already burned nearly 80 937 hectares. Those hot, dry Santa Ana winds and minimal humidity created optimal conditions for raging fires in at least 10 places that have already burned nearly 200,000 acres.",true
1,1513826,1513799,The two other passengers were taken to John Peter Smith and Harris Methodist Fort Worth hospitals with critical injuries.,"Two additional passengers were taken to John Peter Smith and Harris Methodist hospitals, both with what was described as critical injuries.","The two other passengers were taken to John Peter Smith and Harris Methodist Fort Worth hospitals with critical injuries. Two additional passengers were taken to John Peter Smith and Harris Methodist hospitals, both with what was described as critical injuries.",true
0,1396291,1396477,"Generally unwanted - and often pornographic or with fraudulent intent - spam is a nuisance and a distraction, Gates writes, warming us up for the punchline.","Generally unwanted—and often pornographic or with fraudulent intent —spam is a nuisance and a distraction,"" Gates writes.","Generally unwanted - and often pornographic or with fraudulent intent - spam is a nuisance and a distraction, Gates writes, warming us up for the punchline. Generally unwanted—and often pornographic or with fraudulent intent —spam is a nuisance and a distraction,"" Gates writes.",false
1,724060,723590,Advertising and circulation revenues from the flagship Martha Stewart Living magazine have declined.,Advertising and circulation revenues for Martha Stewart Living magazine have taken a hit.,Advertising and circulation revenues from the flagship Martha Stewart Living magazine have declined. Advertising and circulation revenues for Martha Stewart Living magazine have taken a hit.,true
1,264662,264632,"Since March 11, when the market's major indices were at their lowest levels since hitting multi-year lows in October, the tech-laden Nasdaq has climbed nearly 20 per cent.","Since March 11, when the markets major indexes were at their lowest levels since hitting multiyear lows in October, the tech-laden Nasdaq has climbed nearly 20 percent.","Since March 11, when the market's major indices were at their lowest levels since hitting multi-year lows in October, the tech-laden Nasdaq has climbed nearly 20 per cent. Since March 11, when the markets major indexes were at their lowest levels since hitting multiyear lows in October, the tech-laden Nasdaq has climbed nearly 20 percent.",true
1,1964152,1964187,"We are starting the epidemic with more cases and more areas affected than last year.	It indicates we are starting the epidemic with more cases than last year,"" Gerberding said.",,,true
1,524455,524526,"Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said it appeared to have veered from its flight path because of the fog.","Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said initial information indicated it had veered from its flight path because of fog.","Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said it appeared to have veered from its flight path because of the fog. Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said initial information indicated it had veered from its flight path because of fog.",true
1,1317197,1317098,"Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft/J.D. Edwards transaction, PeopleSoft responded.","In a public statement, a spokesperson said: ""Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft/J.D. Edwards transaction.""","Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft/J.D. Edwards transaction, PeopleSoft responded. In a public statement, a spokesperson said: ""Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft/J.D. Edwards transaction.""",true
1,1269300,1269572,The four were remanded in custody and will appear before the magistrate's court again on July 8.,The men were remanded in custody and are due to appear again before court on July 8.,The four were remanded in custody and will appear before the magistrate's court again on July 8. The men were remanded in custody and are due to appear again before court on July 8.,true
1,1386965,1387020,"Now, for the first time, those without Internet access can sign up with a single phone call.","Now, for the first time, those without Internet access can sign up by phone by making a single toll-free call to (888) 382-1222.","Now, for the first time, those without Internet access can sign up with a single phone call. Now, for the first time, those without Internet access can sign up by phone by making a single toll-free call to (888) 382-1222.",true
1,981097,981018,"Under the program, U.S. officials work with foreign port authorities to identify, target and search high-risk cargo.","Under the program, US officials work with foreign port authorities to seek out high-risk cargo before it can reach the United States.","Under the program, U.S. officials work with foreign port authorities to identify, target and search high-risk cargo. Under the program, US officials work with foreign port authorities to seek out high-risk cargo before it can reach the United States.",true
